texture1.bmp
774
41984;6144;37888;0.687500;0.500000
41984;6144;38912;0.937485;0.500000
41984;5888;38912;0.937485;0.562485
41984;6144;37888;0.687500;0.500000
41984;5888;38912;0.937485;0.562485
41984;5888;37888;0.687500;0.562485
41984;7936;37888;0.000000;0.500000
41984;7936;38912;0.249985;0.500000
41984;7168;38912;0.249985;0.687485
41984;7936;37888;0.000000;0.500000
41984;7168;38912;0.249985;0.687485
41984;7168;37888;0.000000;0.687485
43008;7936;37888;0.000000;0.500000
41984;7936;37888;0.249985;0.500000
41984;7168;37888;0.249985;0.687485
43008;7936;37888;0.000000;0.500000
41984;7168;37888;0.249985;0.687485
43008;7168;37888;0.000000;0.687485
41984;7936;38912;0.000000;0.500000
41984;7936;39936;0.249985;0.500000
41984;7168;39936;0.249985;0.687485
41984;7936;38912;0.000000;0.500000
41984;7168;39936;0.249985;0.687485
41984;7168;38912;0.000000;0.687485
41984;6144;39936;0.687500;0.500000
41984;6144;40960;0.937485;0.500000
41984;5888;40960;0.937485;0.562485
41984;6144;39936;0.687500;0.500000
41984;5888;40960;0.937485;0.562485
41984;5888;39936;0.687500;0.562485
41984;7936;39936;0.000000;0.500000
41984;7936;40960;0.249985;0.500000
41984;7168;40960;0.249985;0.687485
41984;7936;39936;0.000000;0.500000
41984;7168;40960;0.249985;0.687485
41984;7168;39936;0.000000;0.687485
41984;6144;40960;0.687500;0.500000
43008;6144;40960;0.937485;0.500000
43008;5888;40960;0.937485;0.562485
41984;6144;40960;0.687500;0.500000
43008;5888;40960;0.937485;0.562485
41984;5888;40960;0.687500;0.562485
41984;7936;40960;0.000000;0.500000
43008;7936;40960;0.249985;0.500000
43008;7168;40960;0.249985;0.687485
41984;7936;40960;0.000000;0.500000
43008;7168;40960;0.249985;0.687485
41984;7168;40960;0.000000;0.687485
44032;7936;37888;0.000000;0.500000
43008;7936;37888;0.249985;0.500000
43008;7168;37888;0.249985;0.687485
44032;7936;37888;0.000000;0.500000
43008;7168;37888;0.249985;0.687485
44032;7168;37888;0.000000;0.687485
43008;6144;40960;0.687500;0.500000
44032;6144;40960;0.937485;0.500000
44032;5888;40960;0.937485;0.562485
43008;6144;40960;0.687500;0.500000
44032;5888;40960;0.937485;0.562485
43008;5888;40960;0.687500;0.562485
43008;7936;40960;0.000000;0.500000
44032;7936;40960;0.249985;0.500000
44032;7168;40960;0.249985;0.687485
43008;7936;40960;0.000000;0.500000
44032;7168;40960;0.249985;0.687485
43008;7168;40960;0.000000;0.687485
45056;6144;37888;0.687500;0.500000
44032;6144;37888;0.937485;0.500000
44032;5888;37888;0.937485;0.562485
45056;6144;37888;0.687500;0.500000
44032;5888;37888;0.937485;0.562485
45056;5888;37888;0.687500;0.562485
45056;7936;37888;0.000000;0.500000
44032;7936;37888;0.249985;0.500000
44032;7168;37888;0.249985;0.687485
45056;7936;37888;0.000000;0.500000
44032;7168;37888;0.249985;0.687485
45056;7168;37888;0.000000;0.687485
44032;7936;40960;0.000000;0.500000
45056;7936;40960;0.249985;0.500000
45056;7168;40960;0.249985;0.687485
44032;7936;40960;0.000000;0.500000
45056;7168;40960;0.249985;0.687485
44032;7168;40960;0.000000;0.687485
46080;6144;37888;0.687500;0.500000
45056;6144;37888;0.937485;0.500000
45056;5888;37888;0.937485;0.562485
46080;6144;37888;0.687500;0.500000
45056;5888;37888;0.937485;0.562485
46080;5888;37888;0.687500;0.562485
46080;7936;37888;0.000000;0.500000
45056;7936;37888;0.249985;0.500000
45056;7168;37888;0.249985;0.687485
46080;7936;37888;0.000000;0.500000
45056;7168;37888;0.249985;0.687485
46080;7168;37888;0.000000;0.687485
45056;6144;40960;0.687500;0.500000
46080;6144;40960;0.937485;0.500000
46080;5888;40960;0.937485;0.562485
45056;6144;40960;0.687500;0.500000
46080;5888;40960;0.937485;0.562485
45056;5888;40960;0.687500;0.562485
45056;7936;40960;0.000000;0.500000
46080;7936;40960;0.249985;0.500000
46080;7168;40960;0.249985;0.687485
45056;7936;40960;0.000000;0.500000
46080;7168;40960;0.249985;0.687485
45056;7168;40960;0.000000;0.687485
46080;7936;38912;0.000000;0.500000
46080;7936;37888;0.249985;0.500000
46080;7168;37888;0.249985;0.687485
46080;7936;38912;0.000000;0.500000
46080;7168;37888;0.249985;0.687485
46080;7168;38912;0.000000;0.687485
46080;7936;39936;0.000000;0.500000
46080;7936;38912;0.249985;0.500000
46080;7168;38912;0.249985;0.687485
46080;7936;39936;0.000000;0.500000
46080;7168;38912;0.249985;0.687485
46080;7168;39936;0.000000;0.687485
46080;7936;40960;0.000000;0.500000
46080;7936;39936;0.249985;0.500000
46080;7168;39936;0.249985;0.687485
46080;7936;40960;0.000000;0.500000
46080;7168;39936;0.249985;0.687485
46080;7168;40960;0.000000;0.687485
52224;8704;45056;0.000000;0.500000
52224;8704;46080;0.249985;0.500000
52224;8192;46080;0.249985;0.624985
52224;8704;45056;0.000000;0.500000
52224;8192;46080;0.249985;0.624985
52224;8192;45056;0.000000;0.624985
53248;8704;45056;0.000000;0.500000
52224;8704;45056;0.249985;0.500000
52224;8192;45056;0.249985;0.624985
53248;8704;45056;0.000000;0.500000
52224;8192;45056;0.249985;0.624985
53248;8192;45056;0.000000;0.624985
52224;7424;45056;0.687500;0.500000
52224;7424;46080;0.937485;0.500000
52224;7168;46080;0.937485;0.562485
52224;7424;45056;0.687500;0.500000
52224;7168;46080;0.937485;0.562485
52224;7168;45056;0.687500;0.562485
53248;7424;45056;0.687500;0.500000
52224;7424;45056;0.937485;0.500000
52224;7168;45056;0.937485;0.562485
53248;7424;45056;0.687500;0.500000
52224;7168;45056;0.937485;0.562485
53248;7168;45056;0.687500;0.562485
54272;7936;45056;0.687500;0.500000
53248;7424;45056;0.937485;0.500000
53248;7168;45056;0.937485;0.562485
54272;7936;45056;0.687500;0.500000
53248;7168;45056;0.937485;0.562485
54272;7680;45056;0.687500;0.562485
54272;9216;45056;0.000000;0.500000
53248;8704;45056;0.249985;0.500000
53248;8192;45056;0.249985;0.624985
54272;9216;45056;0.000000;0.500000
53248;8192;45056;0.249985;0.624985
54272;8704;45056;0.000000;0.624985
53248;7424;46080;0.687500;0.500000
54272;7936;46080;0.937485;0.500000
54272;7680;46080;0.937485;0.562485
53248;7424;46080;0.687500;0.500000
54272;7680;46080;0.937485;0.562485
53248;7168;46080;0.687500;0.562485
53248;8704;46080;0.000000;0.500000
54272;9216;46080;0.249985;0.500000
54272;8704;46080;0.249985;0.624985
53248;8704;46080;0.000000;0.500000
54272;8704;46080;0.249985;0.624985
53248;8192;46080;0.000000;0.624985
55296;8448;45056;0.687500;0.500000
54272;7936;45056;0.937485;0.500000
54272;7680;45056;0.937485;0.562485
55296;8448;45056;0.687500;0.500000
54272;7680;45056;0.937485;0.562485
55296;8192;45056;0.687500;0.562485
55296;9728;45056;0.000000;0.500000
54272;9216;45056;0.249985;0.500000
54272;8704;45056;0.249985;0.624985
55296;9728;45056;0.000000;0.500000
54272;8704;45056;0.249985;0.624985
55296;9216;45056;0.000000;0.624985
54272;7936;46080;0.687500;0.500000
55296;8448;46080;0.937485;0.500000
55296;8192;46080;0.937485;0.562485
54272;7936;46080;0.687500;0.500000
55296;8192;46080;0.937485;0.562485
54272;7680;46080;0.687500;0.562485
54272;9216;46080;0.000000;0.500000
55296;9728;46080;0.249985;0.500000
55296;9216;46080;0.249985;0.624985
54272;9216;46080;0.000000;0.500000
55296;9216;46080;0.249985;0.624985
54272;8704;46080;0.000000;0.624985
52224;7424;46080;0.687500;0.500000
52224;6912;47104;0.937485;0.500000
52224;6656;47104;0.937485;0.562485
52224;7424;46080;0.687500;0.500000
52224;6656;47104;0.937485;0.562485
52224;7168;46080;0.687500;0.562485
52224;8704;46080;0.000000;0.500000
52224;8192;47104;0.249985;0.500000
52224;7680;47104;0.249985;0.624985
52224;8704;46080;0.000000;0.500000
52224;7680;47104;0.249985;0.624985
52224;8192;46080;0.000000;0.624985
52224;6912;47104;0.687500;0.500000
52224;6400;48128;0.937485;0.500000
52224;6144;48128;0.937485;0.562485
52224;6912;47104;0.687500;0.500000
52224;6144;48128;0.937485;0.562485
52224;6656;47104;0.687500;0.562485
52224;8192;47104;0.000000;0.500000
52224;7680;48128;0.249985;0.500000
52224;7168;48128;0.249985;0.624985
52224;8192;47104;0.000000;0.500000
52224;7168;48128;0.249985;0.624985
52224;7680;47104;0.000000;0.624985
53248;6912;47104;0.687500;0.500000
53248;7424;46080;0.937485;0.500000
53248;7168;46080;0.937485;0.562485
53248;6912;47104;0.687500;0.500000
53248;7168;46080;0.937485;0.562485
53248;6656;47104;0.687500;0.562485
53248;8192;47104;0.000000;0.500000
53248;8704;46080;0.249985;0.500000
53248;8192;46080;0.249985;0.624985
53248;8192;47104;0.000000;0.500000
53248;8192;46080;0.249985;0.624985
53248;7680;47104;0.000000;0.624985
53248;6400;48128;0.687500;0.500000
53248;6912;47104;0.937485;0.500000
53248;6656;47104;0.937485;0.562485
53248;6400;48128;0.687500;0.500000
53248;6656;47104;0.937485;0.562485
53248;6144;48128;0.687500;0.562485
53248;7680;48128;0.000000;0.500000
53248;8192;47104;0.249985;0.500000
53248;7680;47104;0.249985;0.624985
53248;7680;48128;0.000000;0.500000
53248;7680;47104;0.249985;0.624985
53248;7168;48128;0.000000;0.624985
43008;5888;49152;0.687500;0.562500
43008;5888;50176;0.937485;0.562500
43008;5632;50176;0.937485;0.624985
43008;5888;49152;0.687500;0.562500
43008;5632;50176;0.937485;0.624985
43008;5632;49152;0.687500;0.624985
43008;5888;50176;0.687500;0.562500
43008;5888;51200;0.937485;0.562500
43008;5632;51200;0.937485;0.624985
43008;5888;50176;0.687500;0.562500
43008;5632;51200;0.937485;0.624985
43008;5632;50176;0.687500;0.624985
43008;5888;51200;0.687500;0.562500
43008;5888;52224;0.937485;0.562500
43008;5632;52224;0.937485;0.624985
43008;5888;51200;0.687500;0.562500
43008;5632;52224;0.937485;0.624985
43008;5632;51200;0.687500;0.624985
43008;5888;52224;0.687500;0.562500
44032;5888;52224;0.937485;0.562500
44032;5632;52224;0.937485;0.624985
43008;5888;52224;0.687500;0.562500
44032;5632;52224;0.937485;0.624985
43008;5632;52224;0.687500;0.624985
44032;5888;52224;0.687500;0.562500
45056;5888;52224;0.937485;0.562500
45056;5632;52224;0.937485;0.624985
44032;5888;52224;0.687500;0.562500
45056;5632;52224;0.937485;0.624985
44032;5632;52224;0.687500;0.624985
45056;5888;52224;0.687500;0.562500
46080;5888;52224;0.937485;0.562500
46080;5632;52224;0.937485;0.624985
45056;5888;52224;0.687500;0.562500
46080;5632;52224;0.937485;0.624985
45056;5632;52224;0.687500;0.624985
46080;5888;52224;0.687500;0.562500
47104;5888;52224;0.937485;0.562500
47104;5632;52224;0.937485;0.624985
46080;5888;52224;0.687500;0.562500
47104;5632;52224;0.937485;0.624985
46080;5632;52224;0.687500;0.624985
47104;5888;52224;0.687500;0.562500
48128;5888;52224;0.937485;0.562500
48128;5632;52224;0.937485;0.624985
47104;5888;52224;0.687500;0.562500
48128;5632;52224;0.937485;0.624985
47104;5632;52224;0.687500;0.624985
49152;5888;50176;0.687500;0.562500
49152;5888;49152;0.937485;0.562500
49152;5632;49152;0.937485;0.624985
49152;5888;50176;0.687500;0.562500
49152;5632;49152;0.937485;0.624985
49152;5632;50176;0.687500;0.624985
49152;5888;51200;0.687500;0.562500
49152;5888;50176;0.937485;0.562500
49152;5632;50176;0.937485;0.624985
49152;5888;51200;0.687500;0.562500
49152;5632;50176;0.937485;0.624985
49152;5632;51200;0.687500;0.624985
52224;6400;48128;0.687500;0.500000
52224;5888;49152;0.937485;0.500000
52224;5632;49152;0.937485;0.562485
52224;6400;48128;0.687500;0.500000
52224;5632;49152;0.937485;0.562485
52224;6144;48128;0.687500;0.562485
52224;7680;48128;0.000000;0.500000
52224;7168;49152;0.249985;0.500000
52224;6656;49152;0.249985;0.624985
52224;7680;48128;0.000000;0.500000
52224;6656;49152;0.249985;0.624985
52224;7168;48128;0.000000;0.624985
52224;5888;49152;0.687500;0.500000
52224;5888;50176;0.937485;0.500000
52224;5632;50176;0.937485;0.562485
52224;5888;49152;0.687500;0.500000
52224;5632;50176;0.937485;0.562485
52224;5632;49152;0.687500;0.562485
52224;5888;50176;0.687500;0.500000
53248;5888;50176;0.937485;0.500000
53248;5632;50176;0.937485;0.562485
52224;5888;50176;0.687500;0.500000
53248;5632;50176;0.937485;0.562485
52224;5632;50176;0.687500;0.562485
52224;7168;50176;0.000000;0.500000
53248;7168;50176;0.249985;0.500000
53248;6656;50176;0.249985;0.624985
52224;7168;50176;0.000000;0.500000
53248;6656;50176;0.249985;0.624985
52224;6656;50176;0.000000;0.624985
53248;5888;49152;0.687500;0.500000
53248;6400;48128;0.937485;0.500000
53248;6144;48128;0.937485;0.562485
53248;5888;49152;0.687500;0.500000
53248;6144;48128;0.937485;0.562485
53248;5632;49152;0.687500;0.562485
53248;7168;49152;0.000000;0.500000
53248;7680;48128;0.249985;0.500000
53248;7168;48128;0.249985;0.624985
53248;7168;49152;0.000000;0.500000
53248;7168;48128;0.249985;0.624985
53248;6656;49152;0.000000;0.624985
53248;5888;50176;0.687500;0.500000
53248;5888;49152;0.937485;0.500000
53248;5632;49152;0.937485;0.562485
53248;5888;50176;0.687500;0.500000
53248;5632;49152;0.937485;0.562485
53248;5632;50176;0.687500;0.562485
53248;7168;50176;0.000000;0.500000
53248;7168;49152;0.249985;0.500000
53248;6656;49152;0.249985;0.624985
53248;7168;50176;0.000000;0.500000
53248;6656;49152;0.249985;0.624985
53248;6656;50176;0.000000;0.624985
44032;6144;40960;0.687500;0.500000
44032;6144;41984;0.937485;0.500000
44032;5888;41984;0.937485;0.562485
44032;6144;40960;0.687500;0.500000
44032;5888;41984;0.937485;0.562485
44032;5888;40960;0.687500;0.562485
45056;6144;41984;0.687500;0.500000
45056;6144;40960;0.937485;0.500000
45056;5888;40960;0.937485;0.562485
45056;6144;41984;0.687500;0.500000
45056;5888;40960;0.937485;0.562485
45056;5888;41984;0.687500;0.562485
39936;5888;44032;0.687500;0.562500
39936;5888;45056;0.937485;0.562500
39936;5632;45056;0.937485;0.624985
39936;5888;44032;0.687500;0.562500
39936;5632;45056;0.937485;0.624985
39936;5632;44032;0.687500;0.624985
40960;5888;44032;0.687500;0.562500
39936;5888;44032;0.937485;0.562500
39936;5632;44032;0.937485;0.624985
40960;5888;44032;0.687500;0.562500
39936;5632;44032;0.937485;0.624985
40960;5632;44032;0.687500;0.624985
39936;5888;45056;0.687500;0.562500
40960;5888;45056;0.937485;0.562500
40960;5632;45056;0.937485;0.624985
39936;5888;45056;0.687500;0.562500
40960;5632;45056;0.937485;0.624985
39936;5632;45056;0.687500;0.624985
41984;5888;44032;0.687500;0.562500
40960;5888;44032;0.937485;0.562500
40960;5632;44032;0.937485;0.624985
41984;5888;44032;0.687500;0.562500
40960;5632;44032;0.937485;0.624985
41984;5632;44032;0.687500;0.624985
40960;5888;45056;0.687500;0.562500
41984;5888;45056;0.937485;0.562500
41984;5632;45056;0.937485;0.624985
40960;5888;45056;0.687500;0.562500
41984;5632;45056;0.937485;0.624985
40960;5632;45056;0.687500;0.624985
52224;9984;50176;0.999985;0.250000
52224;9984;49152;0.750000;0.250000
52224;8192;49152;0.750000;0.499985
52224;9984;50176;0.999985;0.250000
52224;8192;49152;0.750000;0.499985
52224;8192;50176;0.999985;0.499985
52224;9984;51200;0.750000;0.250000
52224;9984;50176;0.999985;0.250000
52224;8192;50176;0.999985;0.499985
52224;9984;51200;0.750000;0.250000
52224;8192;50176;0.999985;0.499985
52224;8192;51200;0.750000;0.499985
52224;10496;47104;0.000000;0.500000
52224;10496;48128;0.249985;0.500000
52224;9984;48128;0.249985;0.624985
52224;10496;47104;0.000000;0.500000
52224;9984;48128;0.249985;0.624985
52224;9984;47104;0.000000;0.624985
53248;8448;47104;0.687500;0.500000
52224;8448;47104;0.937485;0.500000
52224;8192;47104;0.937485;0.562485
53248;8448;47104;0.687500;0.500000
52224;8192;47104;0.937485;0.562485
53248;8192;47104;0.687500;0.562485
53248;10496;47104;0.000000;0.500000
52224;10496;47104;0.249985;0.500000
52224;9984;47104;0.249985;0.624985
53248;10496;47104;0.000000;0.500000
52224;9984;47104;0.249985;0.624985
53248;9984;47104;0.000000;0.624985
52224;10496;48128;0.000000;0.500000
52224;10496;49152;0.249985;0.500000
52224;9984;49152;0.249985;0.624985
52224;10496;48128;0.000000;0.500000
52224;9984;49152;0.249985;0.624985
52224;9984;48128;0.000000;0.624985
52224;10496;49152;0.000000;0.500000
52224;10496;50176;0.249985;0.500000
52224;9984;50176;0.249985;0.624985
52224;10496;49152;0.000000;0.500000
52224;9984;50176;0.249985;0.624985
52224;9984;49152;0.000000;0.624985
52224;9984;49152;0.500000;0.250000
52224;9984;50176;0.749985;0.250000
52224;8192;50176;0.749985;0.499985
52224;9984;49152;0.500000;0.250000
52224;8192;50176;0.749985;0.499985
52224;8192;49152;0.500000;0.499985
52224;10496;50176;0.000000;0.500000
52224;10496;51200;0.249985;0.500000
52224;9984;51200;0.249985;0.624985
52224;10496;50176;0.000000;0.500000
52224;9984;51200;0.249985;0.624985
52224;9984;50176;0.000000;0.624985
52224;9984;50176;0.749985;0.250000
52224;9984;51200;0.500000;0.250000
52224;8192;51200;0.500000;0.499985
52224;9984;50176;0.749985;0.250000
52224;8192;51200;0.500000;0.499985
52224;8192;50176;0.749985;0.499985
52224;10496;51200;0.000000;0.500000
52224;10496;52224;0.249985;0.500000
52224;9984;52224;0.249985;0.624985
52224;10496;51200;0.000000;0.500000
52224;9984;52224;0.249985;0.624985
52224;9984;51200;0.000000;0.624985
52224;8448;52224;0.687500;0.500000
52224;8448;53248;0.937485;0.500000
52224;8192;53248;0.937485;0.562485
52224;8448;52224;0.687500;0.500000
52224;8192;53248;0.937485;0.562485
52224;8192;52224;0.687500;0.562485
52224;10496;52224;0.000000;0.500000
52224;10496;53248;0.249985;0.500000
52224;9984;53248;0.249985;0.624985
52224;10496;52224;0.000000;0.500000
52224;9984;53248;0.249985;0.624985
52224;9984;52224;0.000000;0.624985
52224;10496;53248;0.000000;0.500000
52224;10496;54272;0.249985;0.500000
52224;9984;54272;0.249985;0.624985
52224;10496;53248;0.000000;0.500000
52224;9984;54272;0.249985;0.624985
52224;9984;53248;0.000000;0.624985
52224;10496;54272;0.000000;0.500000
52224;10496;55296;0.249985;0.500000
52224;9984;55296;0.249985;0.624985
52224;10496;54272;0.000000;0.500000
52224;9984;55296;0.249985;0.624985
52224;9984;54272;0.000000;0.624985
52224;8448;55296;0.687500;0.500000
53248;8448;55296;0.937485;0.500000
53248;8192;55296;0.937485;0.562485
52224;8448;55296;0.687500;0.500000
53248;8192;55296;0.937485;0.562485
52224;8192;55296;0.687500;0.562485
52224;10496;55296;0.000000;0.500000
53248;10496;55296;0.249985;0.500000
53248;9984;55296;0.249985;0.624985
52224;10496;55296;0.000000;0.500000
53248;9984;55296;0.249985;0.624985
52224;9984;55296;0.000000;0.624985
54272;8448;47104;0.687500;0.500000
53248;8448;47104;0.937485;0.500000
53248;8192;47104;0.937485;0.562485
54272;8448;47104;0.687500;0.500000
53248;8192;47104;0.937485;0.562485
54272;8192;47104;0.687500;0.562485
54272;10496;47104;0.000000;0.500000
53248;10496;47104;0.249985;0.500000
53248;9984;47104;0.249985;0.624985
54272;10496;47104;0.000000;0.500000
53248;9984;47104;0.249985;0.624985
54272;9984;47104;0.000000;0.624985
53248;8448;55296;0.687500;0.500000
54272;8448;55296;0.937485;0.500000
54272;8192;55296;0.937485;0.562485
53248;8448;55296;0.687500;0.500000
54272;8192;55296;0.937485;0.562485
53248;8192;55296;0.687500;0.562485
53248;10496;55296;0.000000;0.500000
54272;10496;55296;0.249985;0.500000
54272;9984;55296;0.249985;0.624985
53248;10496;55296;0.000000;0.500000
54272;9984;55296;0.249985;0.624985
53248;9984;55296;0.000000;0.624985
55296;8448;47104;0.687500;0.500000
54272;8448;47104;0.937485;0.500000
54272;8192;47104;0.937485;0.562485
55296;8448;47104;0.687500;0.500000
54272;8192;47104;0.937485;0.562485
55296;8192;47104;0.687500;0.562485
55296;10496;47104;0.000000;0.500000
54272;10496;47104;0.249985;0.500000
54272;9984;47104;0.249985;0.624985
55296;10496;47104;0.000000;0.500000
54272;9984;47104;0.249985;0.624985
55296;9984;47104;0.000000;0.624985
54272;8448;55296;0.687500;0.500000
55296;8448;55296;0.937485;0.500000
55296;8192;55296;0.937485;0.562485
54272;8448;55296;0.687500;0.500000
55296;8192;55296;0.937485;0.562485
54272;8192;55296;0.687500;0.562485
54272;10496;55296;0.000000;0.500000
55296;10496;55296;0.249985;0.500000
55296;9984;55296;0.249985;0.624985
54272;10496;55296;0.000000;0.500000
55296;9984;55296;0.249985;0.624985
54272;9984;55296;0.000000;0.624985
56320;10496;47104;0.000000;0.500000
55296;10496;47104;0.249985;0.500000
55296;9984;47104;0.249985;0.624985
56320;10496;47104;0.000000;0.500000
55296;9984;47104;0.249985;0.624985
56320;9984;47104;0.000000;0.624985
55296;8448;55296;0.687500;0.500000
56320;8448;55296;0.937485;0.500000
56320;8192;55296;0.937485;0.562485
55296;8448;55296;0.687500;0.500000
56320;8192;55296;0.937485;0.562485
55296;8192;55296;0.687500;0.562485
55296;10496;55296;0.000000;0.500000
56320;10496;55296;0.249985;0.500000
56320;9984;55296;0.249985;0.624985
55296;10496;55296;0.000000;0.500000
56320;9984;55296;0.249985;0.624985
55296;9984;55296;0.000000;0.624985
57344;8448;47104;0.687500;0.500000
56320;8448;47104;0.937485;0.500000
56320;8192;47104;0.937485;0.562485
57344;8448;47104;0.687500;0.500000
56320;8192;47104;0.937485;0.562485
57344;8192;47104;0.687500;0.562485
57344;10496;47104;0.000000;0.500000
56320;10496;47104;0.249985;0.500000
56320;9984;47104;0.249985;0.624985
57344;10496;47104;0.000000;0.500000
56320;9984;47104;0.249985;0.624985
57344;9984;47104;0.000000;0.624985
56320;8448;55296;0.687500;0.500000
57344;8448;55296;0.937485;0.500000
57344;8192;55296;0.937485;0.562485
56320;8448;55296;0.687500;0.500000
57344;8192;55296;0.937485;0.562485
56320;8192;55296;0.687500;0.562485
56320;10496;55296;0.000000;0.500000
57344;10496;55296;0.249985;0.500000
57344;9984;55296;0.249985;0.624985
56320;10496;55296;0.000000;0.500000
57344;9984;55296;0.249985;0.624985
56320;9984;55296;0.000000;0.624985
57344;10496;48128;0.000000;0.500000
57344;10496;47104;0.249985;0.500000
57344;9984;47104;0.249985;0.624985
57344;10496;48128;0.000000;0.500000
57344;9984;47104;0.249985;0.624985
57344;9984;48128;0.000000;0.624985
57344;10496;49152;0.000000;0.500000
57344;10496;48128;0.249985;0.500000
57344;9984;48128;0.249985;0.624985
57344;10496;49152;0.000000;0.500000
57344;9984;48128;0.249985;0.624985
57344;9984;49152;0.000000;0.624985
57344;10496;50176;0.000000;0.500000
57344;10496;49152;0.249985;0.500000
57344;9984;49152;0.249985;0.624985
57344;10496;50176;0.000000;0.500000
57344;9984;49152;0.249985;0.624985
57344;9984;50176;0.000000;0.624985
57344;8448;51200;0.687500;0.500000
57344;8448;50176;0.937485;0.500000
57344;8192;50176;0.937485;0.562485
57344;8448;51200;0.687500;0.500000
57344;8192;50176;0.937485;0.562485
57344;8192;51200;0.687500;0.562485
57344;10496;51200;0.000000;0.500000
57344;10496;50176;0.249985;0.500000
57344;9984;50176;0.249985;0.624985
57344;10496;51200;0.000000;0.500000
57344;9984;50176;0.249985;0.624985
57344;9984;51200;0.000000;0.624985
57344;8448;52224;0.687500;0.500000
57344;8448;51200;0.937485;0.500000
57344;8192;51200;0.937485;0.562485
57344;8448;52224;0.687500;0.500000
57344;8192;51200;0.937485;0.562485
57344;8192;52224;0.687500;0.562485
57344;10496;52224;0.000000;0.500000
57344;10496;51200;0.249985;0.500000
57344;9984;51200;0.249985;0.624985
57344;10496;52224;0.000000;0.500000
57344;9984;51200;0.249985;0.624985
57344;9984;52224;0.000000;0.624985
57344;8448;53248;0.687500;0.500000
57344;8448;52224;0.937485;0.500000
57344;8192;52224;0.937485;0.562485
57344;8448;53248;0.687500;0.500000
57344;8192;52224;0.937485;0.562485
57344;8192;53248;0.687500;0.562485
57344;10496;53248;0.000000;0.500000
57344;10496;52224;0.249985;0.500000
57344;9984;52224;0.249985;0.624985
57344;10496;53248;0.000000;0.500000
57344;9984;52224;0.249985;0.624985
57344;9984;53248;0.000000;0.624985
57344;10496;54272;0.000000;0.500000
57344;10496;53248;0.249985;0.500000
57344;9984;53248;0.249985;0.624985
57344;10496;54272;0.000000;0.500000
57344;9984;53248;0.249985;0.624985
57344;9984;54272;0.000000;0.624985
57344;10496;55296;0.000000;0.500000
57344;10496;54272;0.249985;0.500000
57344;9984;54272;0.249985;0.624985
57344;10496;55296;0.000000;0.500000
57344;9984;54272;0.249985;0.624985
57344;9984;55296;0.000000;0.624985
52224;8448;48128;0.687500;0.500000
52224;8192;49152;0.937485;0.500000
52224;8192;48128;0.687500;0.562485
52224;8448;52224;0.937485;0.500000
52224;8192;52224;0.937485;0.562485
52224;8192;51200;0.687500;0.500000
56320;8448;45056;0.687500;0.500000
55296;8448;45056;0.937485;0.500000
55296;8192;45056;0.937485;0.562485
56320;8448;45056;0.687500;0.500000
55296;8192;45056;0.937485;0.562485
56320;8192;45056;0.687500;0.562485
56320;9728;45056;0.000000;0.500000
55296;9728;45056;0.249985;0.500000
55296;9216;45056;0.249985;0.624985
56320;9728;45056;0.000000;0.500000
55296;9216;45056;0.249985;0.624985
